7040,BZ Berner Zeitung E-Paper,NEWS_AND_MAGAZINES,,4,Varies with device,"1,000+",False,0.0,Everyone,News & Magazines,2018-07-30,5.1.1,4.1 and up
7041,BZ-Smart,NEWS_AND_MAGAZINES,4.3,828,8.2M,"10,000+",False,0.0,Everyone,News & Magazines,2017-10-10,1.98,2.3.3 and up
7042,BZ Zombie VR,GAME,4.4,12,98M,"1,000+",False,0.0,Mature 17+,Action,2018-02-07,1.4,4.4 and up
7043,BZ Conferencing,TOOLS,4.7,7,29M,"1,000+",False,0.0,Everyone,Tools,2018-06-27,3.8.3,4.1 and up
7044,GITZ.bz,SHOPPING,4.0,4,2.4M,10+,False,0.0,Everyone,Shopping,2017-08-04,1.0,4.1 and up
7045,Berner Zeitung,NEWS_AND_MAGAZINES,3.4,736,8.5M,"50,000+",False,0.0,Teen,News & Magazines,2018-08-03,7.5.9.1,4.1 and up
7046,BZ Fingers,GAME,4.6,15,3.2M,50+,False,0.0,Everyone,Arcade,2017-07-05,1.3,4.0.3 and up
7047,Dragon B.Z Wallpapers,PERSONALIZATION,,0,3.8M,10+,False,0.0,Everyone,Personalization,2018-05-06,2.1,4.0.3 and up
7048,bz Basellandschaftliche News,NEWS_AND_MAGAZINES,2.8,33,33M,"1,000+",False,0.0,Everyone,News & Magazines,2018-06-06,1.4.0,5.0 and up
7049,BZ Langenthaler Tagblatt E-Paper,NEWS_AND_MAGAZINES,,0,Varies with device,10+,False,0.0,Everyone,News & Magazines,2018-07-30,5.1.1,4.1 and up
7050,24/7 BZ Reis,TRAVEL_AND_LOCAL,3.1,421,53M,"100,000+",False,0.0,Everyone,Travel & Local,2018-03-09,4.4.15,4.1 and up
7051,BZ Delivery,SHOPPING,,1,6.2M,500+,False,0.0,Everyone,Shopping,2018-01-15,1.1.0,4.0.3 and up
7052,Badische Zeitung,NEWS_AND_MAGAZINES,3.9,262,22M,"10,000+",False,0.0,Everyone,News & Magazines,2018-06-26,5.3,4.1 and up
7053,Dragon BZ Wallpapers HD,PERSONALIZATION,,5,17M,"1,000+",False,0.0,Everyone,Personalization,2018-04-04,1.11,4.0 and up
7054,bz Baselland E-Paper,NEWS_AND_MAGAZINES,4.2,69,25M,"5,000+",False,0.0,Everyone,News & Magazines,2017-08-24,5.1.4,4.4 and up
7055,BZWBK24 mobile,FINANCE,4.5,64983,39M,"1,000,000+",False,0.0,Everyone,Finance,2018-06-18,5.0.1,4.1 and up
7056,BZ Dealer,PRODUCTIVITY,,5,4.6M,500+,False,0.0,Everyone,Productivity,2017-10-31,1.0.3,4.0.3 and up
7057,BZ Vesper-App,TRAVEL_AND_LOCAL,4.1,60,13M,"1,000+",False,0.0,Everyone,Travel & Local,2015-08-06,1.0.2,2.3.3 and up
7058,BZ-Digital,NEWS_AND_MAGAZINES,,4,36M,100+,False,0.0,Everyone,News & Magazines,2018-03-05,2.4.1,4.4 and up
7059,Dragon BZ Super Wallpapers,FAMILY,4.2,12,13M,"1,000+",False,0.0,Everyone,Entertainment,2018-01-16,1.0,4.0.3 and up
7060,BZ Berner Oberländer,NEWS_AND_MAGAZINES,,64,8.5M,"1,000+",False,0.0,Everyone,News & Magazines,2018-08-03,7.5.9.1,4.1 and up
7061,bz Basel E-Paper,NEWS_AND_MAGAZINES,,72,25M,"5,000+",False,0.0,Everyone,News & Magazines,2017-08-24,5.1.4,4.4 and up
7062,Südtirol2Go,MAPS_AND_NAVIGATION,3.3,555,31M,"50,000+",False,0.0,Everyone,Maps & Navigation,2017-12-20,2.1.2,4.0 and up
7063,TFO BZ Lessons,FAMILY,4.4,75,3.7M,500+,False,0.0,Everyone,Education,2017-04-28,2.1.1,4.1 and up
7064,BZ Langenthaler Tagblatt,VIDEO_PLAYERS,,22,8.5M,"1,000+",False,0.0,Everyone,Video Players & Editors,2018-08-03,7.5.9.1,4.1 and up
7065,City Driving Jeep Mania: Parking Passion 2018,FAMILY,4.4,36,24M,"10,000+",False,0.0,Everyone,Simulation,2018-06-14,1.0,4.0 and up
7066,Sniper Gun Shot 3D: Impossible Missions,GAME,4.6,20,34M,100+,False,0.0,Mature 17+,Action,2018-05-04,1.0,4.0 and up
7067,ePN Cashback AliExpress,SHOPPING,4.4,19212,6.9M,"500,000+",False,0.0,Everyone,Shopping,2018-08-03,0.2.9.17,4.1 and up
7068,Elite Commando Shooting War,GAME,4.5,14,45M,100+,False,0.0,Teen,Action,2018-06-29,1.0,4.0 and up
7069,Restaurantführer Südbaden,TRAVEL_AND_LOCAL,4.1,46,12M,"1,000+",False,0.0,Everyone,Travel & Local,2017-01-11,2.0.0,4.0 and up
7070,bz Basel News,NEWS_AND_MAGAZINES,2.2,23,33M,"1,000+",False,0.0,Everyone,News & Magazines,2018-06-06,1.4.0,5.0 and up
7071,Contractor City Construction - Heavy Logistics,FAMILY,4.2,31,35M,"5,000+",False,0.0,Everyone,Simulation,2018-06-12,1.01,4.0 and up
7072,Park Limousine: Realistic Limo Parking Simulator,FAMILY,4.8,4,25M,"1,000+",False,0.0,Everyone,Simulation,2018-07-20,1.0,4.0 and up
7073,Animal Hunting: Sniper Shooting,GAME,,0,48M,50+,False,0.0,Teen,Action,2018-07-06,1.0,4.0 and up
7074,WISE- MOBILE PORTAL,TOOLS,,3,1.0M,500+,False,0.0,Everyone,Tools,2015-07-30,1.0.0.4,2.2 and up
7075,Inwestor mobile,FINANCE,3.2,124,7.2M,"10,000+",False,0.0,Everyone,Finance,2018-01-03,1.2.3,4.1 and up
7076,BZ Straußenführer,TRAVEL_AND_LOCAL,4.3,291,14M,"10,000+",False,0.0,Everyone,Travel & Local,2016-03-17,1.2.3,4.0 and up
7077,Zoosk Dating App: Meet Singles,DATING,4.0,516917,Varies with device,"10,000,000+",False,0.0,Mature 17+,Dating,2018-08-02,Varies with device,Varies with device
7078,Putzmeister Experts,TOOLS,4.6,21,8.9M,"1,000+",False,0.0,Everyone,Tools,2018-05-08,1.3,4.1 and up
7079,Filmi Gaane,FAMILY,4.4,572,Varies with device,"100,000+",False,0.0,Everyone,Entertainment,2017-08-17,Varies with device,Varies with device
7080,Bubble,TOOLS,4.5,31621,208k,"5,000,000+",False,0.0,Everyone,Tools,2011-07-10,2.0.1,1.6 and up
7081,iBiznes24 mobile,FINANCE,,38,9.4M,"5,000+",False,0.0,Everyone,Finance,2018-06-30,1.8.1,4.4 and up
7082,CA Service Management,BUSINESS,3.4,91,8.3M,"10,000+",False,0.0,Everyone,Business,2018-03-20,3.1.13,5.0 and up
7083,CA Mobile Authenticator,BUSINESS,,9,6.9M,"1,000+",False,0.0,Everyone,Business,2016-12-15,1.0.0,4.2 and up
7084,CA Latam Partners,BUSINESS,,0,12M,10+,False,0.0,Everyone,Business,2018-08-03,1.1.2,4.3 and up
7085,CA Mobile OTP,TOOLS,3.3,688,5.5M,"100,000+",False,0.0,Everyone,Tools,2017-09-05,2.3.5,2.3.3 and up
7086,CA Lottery Official App,FAMILY,4.2,7000,26M,"1,000,000+",False,0.0,Teen,Entertainment,2018-08-02,3.0.2,4.4 and up
7087,CA Technologies,FAMILY,,1,98M,100+,False,0.0,Everyone,Puzzle,2017-10-20,1.093,4.1 and up
7088,CA Case Management,BUSINESS,2.4,16,5.2M,500+,False,0.0,Everyone,Business,2016-05-04,1.0.1,4.0 and up
7089,CA UIM Mobile,BUSINESS,3.2,54,7.7M,"1,000+",False,0.0,Everyone,Business,2016-02-29,8.4.1,4.0 and up
7090,CA Clarity Mobile Time Manager,BUSINESS,3.1,104,5.3M,"10,000+",False,0.0,Everyone,Business,2015-05-14,2.0,2.2 and up
7091,CA Auth ID,TOOLS,3.8,39,375k,"10,000+",False,0.0,Teen,Tools,2014-10-17,2.2.1,1.6 and up
7092,Patchcord.ca Inc. App Launcher,BUSINESS,,0,3.7M,10+,False,0.0,Everyone,Business,2016-12-23,1.21,4.0 and up
7093,CA Speakers Free,LIFESTYLE,4.8,74,2.9M,"5,000+",False,0.0,Teen,Lifestyle,2015-09-30,1.6,2.3.3 and up
7094,CA World '17,PRODUCTIVITY,3.7,7,18M,"1,000+",False,0.0,Teen,Productivity,2018-06-10,7.17.2.0,5.0 and up
7095,CA DMV,TOOLS,4.2,5463,6.0M,"1,000,000+",False,0.0,Everyone,Tools,2017-08-25,4.0,4.1 and up
7096,Save.ca,SHOPPING,3.7,2094,34M,"100,000+",False,0.0,Everyone,Shopping,2018-07-02,4.8.18.12,4.1 and up
7097,California Cop Assist CA Cop,PRODUCTIVITY,3.0,5,7.0M,100+,False,5.0,Everyone,Productivity,2014-02-11,1.3,2.2 and up
7098,CA Laws 2018 (California Laws and Codes),BOOKS_AND_REFERENCE,3.9,56,38M,"5,000+",False,0.0,Everyone,Books & Reference,2018-03-24,1.17,4.4 and up
7099,California Cameras - Traffic,TRAVEL_AND_LOCAL,4.0,305,5.4M,"10,000+",False,0.0,Everyone,Travel & Local,2018-06-20,6.3.4,4.0.3 and up
7100,CA Speakers,LIFESTYLE,5.0,12,1.2M,100+,False,1.0,Teen,Lifestyle,2014-03-25,1.0,3.0 and up
7101,Register.ca Mobile,PRODUCTIVITY,,0,1.2M,100+,False,0.0,Everyone,Productivity,2016-08-19,2.0,5.0 and up
7102,CB Radio Chat - for friends!,COMMUNICATION,4.0,17998,7.9M,"1,000,000+",False,0.0,Teen,Communication,2018-03-27,2.6.3,4.0 and up
7103,Truck Chat & CB for Truckers,MAPS_AND_NAVIGATION,2.7,89,2.3M,"10,000+",False,0.0,Mature 17+,Maps & Navigation,2018-07-31,1.0.10.5,4.0.3 and up
7104,CB Frequencies FREE!,TOOLS,3.1,364,2.3M,"100,000+",False,0.0,Everyone,Tools,2018-03-02,2,4.0.3 and up
7105,CB On Mobile,COMMUNICATION,4.1,901,323k,"100,000+",False,0.0,Teen,Communication,2017-04-26,1.0.5,4.0 and up
7106,Cricbuzz - Live Cricket Scores & News,SPORTS,4.5,838738,Varies with device,"50,000,000+",False,0.0,Everyone,Sports,2018-05-18,Varies with device,Varies with device
7107,CB Frequencies,TOOLS,4.0,5,1.4M,100+,False,1.0,Everyone,Tools,2015-12-24,1.0,4.0.3 and up
7108,Virtual Walkie Talkie,COMMUNICATION,3.8,21785,2.5M,"1,000,000+",False,0.0,Everyone,Communication,2015-08-13,1.41,2.3 and up
7109,CB Outdoors,FAMILY,3.8,5,12M,"1,000+",False,0.0,Everyone,Education,2017-05-30,1.200,4.0.3 and up
7110,Viking CB Radios,BUSINESS,4.3,6,15M,"1,000+",False,0.0,Everyone,Business,2017-05-24,1.0.1,4.1 and up
7111,Frequencies Free,TOOLS,3.5,382,3.1M,"100,000+",False,0.0,Everyone,Tools,2018-02-04,1.9,4.0.3 and up
7112,CB-Mobile Banking,FINANCE,4.5,96,12M,"10,000+",False,0.0,Everyone,Finance,2018-06-22,4.17.38,4.4 and up
7113,CBRadioTab,TOOLS,3.9,127,1.5M,"50,000+",False,0.0,Everyone,Tools,2017-04-01,1.0,3.0 and up
7114,CB SMART LIFE,TOOLS,,30,9.0M,500+,False,0.0,Everyone,Tools,2018-07-03,2.4.0,4.1 and up
7115,CB Bank Mobile Banking,FINANCE,4.5,1308,3.7M,"100,000+",False,0.0,Everyone,Finance,2015-06-08,13.0,2.2 and up
7116,CB Martial Arts,HEALTH_AND_FITNESS,,0,8.7M,10+,False,0.0,Everyone,Health & Fitness,2018-05-15,1.1.7,4.1 and up
7117,C.B. Shop,SHOPPING,,19,19M,100+,False,0.0,Everyone,Shopping,2017-05-09,1.0.1,4.0.3 and up
7118,CB Underground,LIFESTYLE,3.3,3,7.4M,500+,False,0.0,Everyone,Lifestyle,2015-09-15,1.2,3.2 and up
7119,CB Background - Free HD Wallpaper Images,PERSONALIZATION,4.1,4538,3.3M,"1,000,000+",False,0.0,Everyone,Personalization,2018-03-24,3.1.0,4.0 and up
7120,CB NFC Pendant,HEALTH_AND_FITNESS,,0,913k,50+,False,0.0,Everyone,Health & Fitness,2017-10-04,1.0.2,4.1 and up
7121,WRLP CB Repeater,FAMILY,,14,4.9M,"1,000+",False,0.0,Teen,Entertainment,2018-07-21,1.1.11,2.1 and up
7122,CB Fit,HEALTH_AND_FITNESS,5.0,1,7.8M,10+,False,0.0,Everyone,Health & Fitness,2018-07-09,4.2.2,4.1 and up
7123,Minwa HA ( C.B ),HOUSE_AND_HOME,,0,5.0M,50+,False,0.0,Everyone,House & Home,2017-09-15,1.0.0,4.1 and up
7124,Channel 19,COMMUNICATION,3.7,916,12M,"100,000+",False,0.0,Mature 17+,Communication,2018-07-13,2.2.6,4.1 and up
7125,Citizens Bank - CB Mobile,FINANCE,4.8,6,11M,"1,000+",False,0.0,Everyone,Finance,2018-08-02,4.19.62,4.4 and up
7126,CB Mobile Access,FINANCE,1.5,57,25M,"1,000+",False,0.0,Everyone,Finance,2018-02-26,4.3.6,4.2 and up
7127,CB VIDEO VISION,PHOTOGRAPHY,5.0,13,2.6M,100+,False,0.0,Everyone,Photography,2017-09-12,0.0.2,4.1 and up
7128,CB Hair Png - New Hair Png For CB Editing,PHOTOGRAPHY,4.6,26,7.2M,500+,False,0.0,Everyone,Photography,2018-07-29,2,4.0 and up
7129,CB STARS,FAMILY,,1,1.8M,10+,False,0.0,Everyone,Education,2017-12-30,1.0,1.6 and up
7130,CB Mobile,BUSINESS,,3,2.6M,100+,False,0.0,Everyone,Business,2018-04-26,10,4.0 and up
7131,C B Patel Health Club,HEALTH_AND_FITNESS,5.0,5,14M,100+,False,0.0,Everyone,Health & Fitness,2018-07-02,1.0.1,4.4 and up
7132,CB Trader,FINANCE,4.7,11,2.2M,"1,000+",False,0.0,Everyone,Finance,2018-04-11,1.6.1,4.0 and up
7133,CB TV,FAMILY,,2,1.9M,100+,False,0.0,Teen,Strategy,2016-09-13,1.0.0,4.0.3 and up
7134,Football-CB GO Clock Theme,PERSONALIZATION,4.7,26,5.6M,"1,000+",False,0.0,Everyone,Personalization,2017-03-03,1.0.3,4.0.3 and up
7135,CB SmartCAR Monitor,TOOLS,,1,514k,10+,False,0.0,Everyone,Tools,2017-07-20,4.0,4.3 and up
7136,CB News,FAMILY,5.0,7,20M,50+,False,0.0,Everyone,Education,2016-09-10,1.2.0,4.1 and up
7137,CB Pay,FINANCE,4.5,198,11M,"10,000+",False,0.0,Everyone,Finance,2018-07-09,1.8.0,4.4 and up
7138,CB Mobile GA,FINANCE,,1,12M,100+,False,0.0,Everyone,Finance,2017-11-21,1.9.1,4.1 and up
7139,CB Register,FAMILY,5.0,1,5.6M,10+,False,0.0,Everyone,Entertainment,2018-06-27,1.0,4.1 and up
7140,Cádiz CB Gades,SPORTS,,1,3.8M,10+,False,0.0,Everyone,Sports,2018-08-05,opciÃ³n de cerrar,4.1 and up
7141,CB Land,BUSINESS,,0,6.4M,100+,False,0.0,Everyone,Business,2018-03-13,6.3.5,4.1 and up
7142,Cb browser,COMMUNICATION,5.0,5,3.7M,50+,False,0.0,Everyone,Communication,2018-04-02,1.0,4.0 and up
7143,CB Edits PNG & CB Backgrounds,PHOTOGRAPHY,4.2,17,3.4M,"5,000+",False,0.0,Everyone,Photography,2018-07-20,1.0.0,4.1 and up
7144,CB Mobile Biz,FINANCE,1.0,3,8.4M,500+,False,0.0,Everyone,Finance,2016-02-22,4.4.1255,4.0 and up
7145,Antenna Tool Premium,TOOLS,4.5,14,2.9M,500+,False,1.0,Everyone,Tools,2017-10-26,2.2,4.0.3 and up
7146,Antenna Tool,TOOLS,4.2,522,2.9M,"50,000+",False,0.0,Everyone,Tools,2017-10-26,2.2 Free,4.0.3 and up
7147,CB Heroes,SOCIAL,5.0,5,1.8M,5+,False,0.0,Everyone,Social,2018-08-04,1.2.4,5.0 and up
7148,Frequencies,TOOLS,4.2,11,3.1M,500+,False,1.0,Everyone,Tools,2018-02-04,1.9,4.0.3 and up
7149,Creative Destruction,GAME,4.4,201426,80M,"5,000,000+",False,0.0,Teen,Action,2018-08-02,1.0.6,4.0 and up
7150,CD Library,PRODUCTIVITY,3.9,44,3.3M,"10,000+",False,0.0,Everyone,Productivity,2017-02-18,5.7.2,2.1 and up
7151,Sonic CD Classic,GAME,4.6,26138,15M,"1,000,000+",False,0.0,Everyone,Action,2018-02-14,1.0.2,4.2 and up
7152,ARK: Survival Evolved,GAME,3.8,51523,36M,"500,000+",False,0.0,Teen,Adventure,2018-08-02,1.0.90,7.0 and up
7153,APagri CD,PRODUCTIVITY,,5,Varies with device,10+,False,0.0,Everyone,Productivity,2018-05-26,Varies with device,Varies with device
7154,Design innovation CD Cassette,LIFESTYLE,,5,8.3M,500+,False,0.0,Everyone,Lifestyle,2017-02-06,1.0,2.3 and up
7155,DIY Crafts Cds,LIFESTYLE,4.0,209,3.1M,"50,000+",False,0.0,Everyone,Lifestyle,2017-01-24,3.0,3.0 and up
7156,CD Events,BUSINESS,,1,9.5M,100+,False,0.0,Everyone,Business,2015-03-27,0.9.0,2.3.3 and up
7157,PRIMATURE.CD,NEWS_AND_MAGAZINES,,6,4.8M,100+,False,0.0,Everyone,News & Magazines,2017-10-30,6.3.7.1,4.1 and up
7158,CD Roma's,BUSINESS,,2,6.7M,100+,False,0.0,Everyone,Business,2015-06-04,2.00.0.3,4.0.3 and up
7159,CD Ready,BUSINESS,4.6,52,Varies with device,"1,000+",False,0.0,Everyone,Business,2017-02-02,6.3.3,4.0 and up
7160,INTERKINOIS.CD,NEWS_AND_MAGAZINES,,1,1.5M,5+,False,0.0,Everyone,News & Magazines,2018-06-09,1.0,4.0.3 and up
7161,CD Live - Club del Deportista,LIFESTYLE,,8,9.2M,500+,False,0.0,Everyone,Lifestyle,2018-06-12,4.1,4.1 and up
7162,Bootable Methods(USB-CD-DVD),BOOKS_AND_REFERENCE,3.4,37,3.4M,"10,000+",False,0.0,Everyone,Books & Reference,2018-05-31,1.5,4.0 and up
7163,Creative CD Letter Holder,LIFESTYLE,,0,13M,10+,False,0.0,Everyone,Lifestyle,2017-11-15,7.1,4.0 and up
7164,CD CHOICE TUBE,FAMILY,5.0,10,5.8M,500+,False,0.0,Everyone,Entertainment,2017-07-23,0.0.4,4.1 and up
7165,My Movies Pro - Movie & TV Collection Library,LIFESTYLE,4.6,6477,20M,"10,000+",False,8.0,Everyone,Lifestyle,2018-07-16,2.26 Build 17,4.1 and up
7166,CD View Lite,TOOLS,,2,20M,100+,False,0.0,Everyone,Tools,2018-02-02,1.0.180202,4.1 and up
7167,CD - Teach me ABC English L1,FAMILY,,2,63M,500+,False,0.0,Everyone,Education,2017-06-18,1.0.0,4.0 and up
7168,Best Design CD Ideas,LIFESTYLE,,0,13M,10+,False,0.0,Everyone,Lifestyle,2018-04-18,1.0.0,4.0.3 and up
7169,CD Carpe Diem App,FAMILY,,17,27M,100+,False,0.0,Everyone,Education,2018-07-18,2,4.1 and up
7170,Yazdani Cd Center EllahAbad Official App,FAMILY,5.0,8,3.8M,500+,False,0.0,Everyone,Entertainment,2018-01-12,2.0,4.0 and up
7171,CD JUANITO,SPORTS,,6,16M,500+,False,0.0,Everyone,Sports,2017-10-26,6.0,4.1 and up
7172,CD Music,LIBRARIES_AND_DEMO,,1,2.3M,100+,False,0.0,Everyone,Libraries & Demo,2018-03-30,1.0,4.4 and up
7173,DIY cd rom ideas,LIFESTYLE,,5,12M,500+,False,0.0,Everyone,Lifestyle,2016-10-17,1.0,2.3.3 and up
7174,Easy DIY CD Craft Ideas,ART_AND_DESIGN,,7,5.6M,"5,000+",False,0.0,Everyone,Art & Design,2018-05-30,1.0,2.3 and up
7175,Disc Label Print,TOOLS,3.0,262,37M,"10,000+",False,0.0,Everyone,Tools,2016-09-20,1.0.0,4.0 and up
7176,Kiosque CD,TRAVEL_AND_LOCAL,,0,22M,5+,False,0.0,Everyone,Travel & Local,2018-06-18,4.6.2201,4.3 and up
7177,CD-Zing,BUSINESS,3.8,70,Varies with device,"1,000+",False,0.0,Everyone,Business,2016-10-26,6.2.7,4.0 and up
7178,Nero AirBurn,VIDEO_PLAYERS,4.2,1008,1.7M,"100,000+",False,0.0,Everyone,Video Players & Editors,2015-06-26,1.0.9,4.0 and up
7179,CD COMET,MAPS_AND_NAVIGATION,4.3,12,2.6M,100+,False,0.0,Everyone,Maps & Navigation,2018-08-04,4.0,4.1 and up
7180,DIY Recycled CD Wall Art,LIFESTYLE,,3,7.9M,"1,000+",False,0.0,Everyone,Lifestyle,2016-12-14,1.0,2.3 and up
7181,CD View,TOOLS,,0,20M,500+,False,0.0,Everyone,Tools,2018-02-06,1.0.180206,4.1 and up
7182,US 115th CD,TRAVEL_AND_LOCAL,,0,5.7M,5+,False,0.0,Everyone,Travel & Local,2017-11-03,106,4.0.3 and up
7183,Билеты ПДД CD 2019 PRO,AUTO_AND_VEHICLES,,21,16M,100+,False,1.5,Everyone,Auto & Vehicles,2018-07-27,1.49,4.0 and up
7184,STADE.CD,NEWS_AND_MAGAZINES,,0,1.7M,5+,False,0.0,Everyone,News & Magazines,2018-06-09,1.0,4.0.3 and up
7185,OBJECTIFINFOS.CD,NEWS_AND_MAGAZINES,,2,4.2M,50+,False,0.0,Everyone,News & Magazines,2018-05-23,1.1,4.1 and up
7186,DIY CD Craft Ideas,LIFESTYLE,4.4,5,4.6M,"1,000+",False,0.0,Everyone,Lifestyle,2017-01-14,1.0,2.3 and up
7187,РееI Smart Remote MP3 CD Player,TOOLS,3.2,27,2.7M,"5,000+",False,0.0,Everyone,Tools,2018-01-22,1.2,4.0 and up
7188,CD Padel Mora,SPORTS,,1,7.2M,50+,False,0.0,Everyone,Sports,2018-06-14,7.3,4.0 and up
7189,Diligan CD VR,MEDICAL,,1,46M,50+,False,0.0,Everyone,Medical,2018-05-21,1.0,4.4 and up
7190,CD Supply,BUSINESS,,0,14M,5+,False,0.0,Mature 17+,Business,2018-05-28,2.3.2,5.0 and up
7191,Music Collector Inventory Organizer UPC Discogs,LIFESTYLE,3.5,155,12M,"10,000+",False,0.0,Everyone,Lifestyle,2017-10-13,3.1,4.1 and up
7192,CE on the go,TOOLS,4.4,79,3.7M,"10,000+",False,0.0,Everyone,Tools,2018-02-15,1.283.0037,2.3.3 and up
